alias;alarm;offset;;;;
NG-ZI-6CA;fiber_fault;1915;;;;
NG-ZI-7CA;alarm_zone;1916;;;;
NG-ZI-7CA;fiber_fault;1917;;;;
NG-ZI-8CA;alarm_zone;1918;;;;
NG-ZI-8CA;fiber_fault;1919;;;;
NG-ZI-9CA;alarm_zone;1920;;;;
NG-ZI-9CA;fiber_fault;1921;;;;
NG-ZI-8MA;alarm_zone;1922;;;;
NG-ZI-8MA;fiber_fault;1923;;;;
NG-ZI-7MA;alarm_zone;1924;;;;
NG-ZI-7MA;fiber_fault;1925;;;;
NG-ZI-6MA;alarm_zone;1926;;;;
NG-ZI-6MA;fiber_fault;1927;;;;
NG-ZI-5MA;alarm_zone;1928;;;;
NG-ZI-5MA;fiber_fault;1929;;;;
NG-ZI-4MA;alarm_zone;1930;;;;
NG-ZI-4MA;fiber_fault;1931;;;;
NG-ZI-3MA;alarm_zone;1932;;;;
NG-ZI-3MA;fiber_fault;1933;;;;
NG-ZI-2MA;alarm_zone;1934;;;;
NG-ZI-2MA;fiber_fault;1935;;;;
NG-ZI-1MA;alarm_zone;1936;;;;
NG-ZI-1MA;fiber_fault;1937;;;;
COR-ZI-12CA;alarm_zone;1938;;;;
COR-ZI-12CA;fiber_fault;1939;;;;
COR-ZI-11CA;alarm_zone;1940;;;;
COR-ZI-11CA;fiber_fault;1941;;;;
COR-ZI-10CA;alarm_zone;1942;;;;
COR-ZI-10CA;fiber_fault;1943;;;;
COR-ZI-9CA;alarm_zone;1944;;;;
COR-ZI-9CA;fiber_fault;1945;;;;
COR-ZI-8CA;alarm_zone;1946;;;;
COR-ZI-8CA;fiber_fault;1947;;;;
COR-ZI-7CA;alarm_zone;1948;;;;
COR-ZI-7CA;fiber_fault;1949;;;;
COR-ZI-6CA;alarm_zone;1950;;;;
COR-ZI-6CA;fiber_fault;1951;;;;
COR-ZI-5CA;alarm_zone;1952;;;;
COR-ZI-5CA;fiber_fault;1953;;;;
COR-ZI-4CA;alarm_zone;1954;;;;
COR-ZI-4CA;fiber_fault;1955;;;;
COR-ZI-3CA;alarm_zone;1956;;;;
COR-ZI-3CA;fiber_fault;1957;;;;
COR-ZI-2CA;alarm_zone;1958;;;;
COR-ZI-2CA;fiber_fault;1959;;;;
COR-ZI-1CA;alarm_zone;1960;;;;
COR-ZI-1CA;fiber_fault;1961;;;;
COR-ZI-1MA;alarm_zone;1962;;;;
COR-ZI-1MA;fiber_fault;1963;;;;
COR-ZI-2MA;alarm_zone;1964;;;;
COR-ZI-2MA;fiber_fault;1965;;;;
COR-ZI-3MA;alarm_zone;1966;;;;
COR-ZI-3MA;fiber_fault;1967;;;;
COR-ZI-4MA;alarm_zone;1968;;;;
COR-ZI-4MA;fiber_fault;1969;;;;
COR-ZI-5MA;alarm_zone;1970;;;;
COR-ZI-5MA;fiber_fault;1971;;;;
COR-ZI-6MA;alarm_zone;1972;;;;
COR-ZI-6MA;fiber_fault;1973;;;;
COR-ZI-7MA;alarm_zone;1974;;;;
COR-ZI-7MA;fiber_fault;1975;;;;
COR-ZI-8MA;alarm_zone;1976;;;;
COR-ZI-8MA;fiber_fault;1977;;;;
COR-ZI-9MA;alarm_zone;1978;;;;
COR-ZI-9MA;fiber_fault;1979;;;;
COR-ZI-10MA;alarm_zone;1980;;;;
COR-ZI-10MA;fiber_fault;1981;;;;
COR-ZI-11MA;alarm_zone;1982;;;;
COR-ZI-11MA;fiber_fault;1983;;;;
COR-ZI-12MA;alarm_zone;1984;;;;
COR-ZI-12MA;fiber_fault;1985;;;;
RESERVED;RESERVED;1986;;;;
RESERVED;RESERVED;1987;;;;
RESERVED;RESERVED;1988;;;;
RESERVED;RESERVED;1989;;;;
RESERVED;RESERVED;1990;;;;
RESERVED;RESERVED;1991;;;;
RV-ANI-1CA;alarm_sensor;1992;;;;
RV-ANI-1CA;alarm_fa;1993;;;;
RV-ANI-1MA;alarm_sensor;1994;;;;
RV-ANI-1MA;alarm_fa;1995;;;;
MM-ANI-1CA;alarm_sensor;1996;;;;
MM-ANI-1CA;alarm_fa;1997;;;;
MM-ANI-2CA;alarm_sensor;1998;;;;
MM-ANI-2CA;alarm_fa;1999;;;;
MM-ANI-1MA;alarm_sensor;2000;;;;
MM-ANI-1MA;alarm_fa;2001;;;;
MM-ANI-2MA;alarm_sensor;2002;;;;
MM-ANI-2MA;alarm_fa;2003;;;;
LQ-ANI-1CA;alarm_sensor;2004;;;;
LQ-ANI-1CA;alarm_fa;2005;;;;
LQ-ANI-2CA;alarm_sensor;2006;;;;
LQ-ANI-2CA;alarm_fa;2007;;;;
LQ-ANI-3CA;alarm_sensor;2008;;;;
LQ-ANI-3CA;alarm_fa;2009;;;;
LQ-ANI-1MA;alarm_sensor;2010;;;;
LQ-ANI-1MA;alarm_fa;2011;;;;
LQ-ANI-2MA;alarm_sensor;2012;;;;
LQ-ANI-2MA;alarm_fa;2013;;;;
LQ-ANI-3MA;alarm_sensor;2014;;;;
LQ-ANI-3MA;alarm_fa;2015;;;;
CH-ANE-1CA;alarm_sensor;2016;;;;
CH-ANE-1CA;alarm_fa;2017;;;;
CH-ANE-2CA;alarm_sensor;2018;;;;
CH-ANE-2CA;alarm_fa;2019;;;;
CH-ANE-1MA;alarm_sensor;2020;;;;
CH-ANE-1MA;alarm_fa;2021;;;;
CH-ANE-2MA;alarm_sensor;2022;;;;
CH-ANE-2MA;alarm_fa;2023;;;;
CAS-ANE-1MA;alarm_sensor;2024;;;;
CAS-ANE-1MA;alarm_fa;2025;;;;
CAS-ANE-2MA;alarm_sensor;2026;;;;
CAS-ANE-2MA;alarm_fa;2027;;;;
CAS-ANE-3MA;alarm_sensor;2028;;;;
CAS-ANE-3MA;alarm_fa;2029;;;;
CAS-ANE-1CA;alarm_sensor;2030;;;;
CAS-ANE-1CA;alarm_fa;2031;;;;
CAS-ANE-2CA;alarm_sensor;2032;;;;
CAS-ANE-2CA;alarm_fa;2033;;;;
CAS-ANE-3CA;alarm_sensor;2034;;;;
CAS-ANE-3CA;alarm_fa;2035;;;;
COR-ANE-1MA;alarm_sensor;2036;;;;
COR-ANE-1MA;alarm_fa;2037;;;;
COR-ANE-2MA;alarm_sensor;2038;;;;
COR-ANE-2MA;alarm_fa;2039;;;;
COR-ANE-3MA;alarm_sensor;2040;;;;
COR-ANE-3MA;alarm_fa;2041;;;;
COR-ANE-1CA;alarm_sensor;2042;;;;
COR-ANE-1CA;alarm_fa;2043;;;;
COR-ANE-2CA;alarm_sensor;2044;;;;
COR-ANE-2CA;alarm_fa;2045;;;;
COR-ANE-3CA;alarm_sensor;2046;;;;
COR-ANE-3CA;alarm_fa;2047;;;;
STM2-ANE-1MA;alarm_sensor;2048;;;;
STM2-ANE-1MA;alarm_fa;2049;;;;
STM2-ANE-2MA;alarm_sensor;2050;;;;
STM2-ANE-2MA;alarm_fa;2051;;;;
STM2-ANE-1CA;alarm_sensor;2052;;;;
STM2-ANE-1CA;alarm_fa;2053;;;;
STM2-ANE-2CA;alarm_sensor;2054;;;;
STM2-ANE-2CA;alarm_fa;2055;;;;
NG-ANE-1MA;alarm_sensor;2056;;;;
NG-ANE-1MA;alarm_fa;2057;;;;
NG-ANE-2MA;alarm_sensor;2058;;;;
NG-ANE-2MA;alarm_fa;2059;;;;
NG-ANE-1CA;alarm_sensor;2060;;;;
NG-ANE-1CA;alarm_fa;2061;;;;
NG-ANE-2CA;alarm_sensor;2062;;;;
NG-ANE-2CA;alarm_fa;2063;;;;
RESERVED;RESERVED;2064;;;;
RESERVED;RESERVED;2065;;;;
RESERVED;RESERVED;2066;;;;
RESERVED;RESERVED;2067;;;;
RESERVED;RESERVED;2068;;;;
RESERVED;RESERVED;2069;;;;
RESERVED;RESERVED;2070;;;;
RESERVED;RESERVED;2071;;;;
RV-CO-1CA;alarm_sensor;2072;;;;
RV-CO-1CA;alarm_fa;2073;;;;
RV-CO-1MA;alarm_sensor;2074;;;;
RV-CO-1MA;alarm_fa;2075;;;;
MM-CO-1CA;alarm_sensor;2076;;;;
MM-CO-1CA;alarm_fa;2077;;;;
MM-CO-2CA;alarm_sensor;2078;;;;
MM-CO-2CA;alarm_fa;2079;;;;
MM-CO-3CA;alarm_sensor;2080;;;;
MM-CO-3CA;alarm_fa;2081;;;;
MM-CO-1MA;alarm_sensor;2082;;;;
MM-CO-1MA;alarm_fa;2083;;;;
MM-CO-2MA;alarm_sensor;2084;;;;
MM-CO-2MA;alarm_fa;2085;;;;
MM-CO-3MA;alarm_sensor;2086;;;;
MM-CO-3MA;alarm_fa;2087;;;;
LQ-CO-1CA;alarm_sensor;2088;;;;
LQ-CO-1CA;alarm_fa;2089;;;;
LQ-CO-2CA;alarm_sensor;2090;;;;
LQ-CO-2CA;alarm_fa;2091;;;;
LQ-CO-3CA;alarm_sensor;2092;;;;
LQ-CO-3CA;alarm_fa;2093;;;;
LQ-CO-4CA;alarm_sensor;2094;;;;
LQ-CO-4CA;alarm_fa;2095;;;;
LQ-CO-5CA;alarm_sensor;2096;;;;
LQ-CO-5CA;alarm_fa;2097;;;;
LQ-CO-1MA;alarm_sensor;2098;;;;
LQ-CO-1MA;alarm_fa;2099;;;;
LQ-CO-2MA;alarm_sensor;2100;;;;
LQ-CO-2MA;alarm_fa;2101;;;;
LQ-CO-3MA;alarm_sensor;2102;;;;
LQ-CO-3MA;alarm_fa;2103;;;;
LQ-CO-4MA;alarm_sensor;2104;;;;
LQ-CO-4MA;alarm_fa;2105;;;;
CH-CO-1CA;alarm_sensor;2106;;;;
CH-CO-1CA;alarm_fa;2107;;;;
CH-CO-2CA;alarm_sensor;2108;;;;
CH-CO-2CA;alarm_fa;2109;;;;
CH-CO-3CA;alarm_sensor;2110;;;;
CH-CO-3CA;alarm_fa;2111;;;;
CH-CO-1MA;alarm_sensor;2112;;;;
CH-CO-1MA;alarm_fa;2113;;;;
CH-CO-2MA;alarm_sensor;2114;;;;
CH-CO-2MA;alarm_fa;2115;;;;
CH-CO-3MA;alarm_sensor;2116;;;;
CH-CO-3MA;alarm_fa;2117;;;;
CAS-CO-1MA;alarm_sensor;2118;;;;
CAS-CO-1MA;alarm_fa;2119;;;;
CAS-CO-2MA;alarm_sensor;2120;;;;
CAS-CO-2MA;alarm_fa;2121;;;;
CAS-CO-3MA;alarm_sensor;2122;;;;
CAS-CO-3MA;alarm_fa;2123;;;;
CAS-CO-4MA;alarm_sensor;2124;;;;
CAS-CO-4MA;alarm_fa;2125;;;;
CAS-CO-5MA;alarm_sensor;2126;;;;
CAS-CO-5MA;alarm_fa;2127;;;;
CAS-CO-6MA;alarm_sensor;2128;;;;
CAS-CO-6MA;alarm_fa;2129;;;;
CAS-CO-7MA;alarm_sensor;2130;;;;
CAS-CO-7MA;alarm_fa;2131;;;;
CAS-CO-8MA;alarm_sensor;2132;;;;
CAS-CO-8MA;alarm_fa;2133;;;;
CAS-CO-9MA;alarm_sensor;2134;;;;
CAS-CO-9MA;alarm_fa;2135;;;;
CAS-CO-10MA;alarm_sensor;2136;;;;
CAS-CO-10MA;alarm_fa;2137;;;;
CAS-CO-11MA;alarm_sensor;2138;;;;
CAS-CO-11MA;alarm_fa;2139;;;;
CAS-CO-1CA;alarm_sensor;2140;;;;
CAS-CO-1CA;alarm_fa;2141;;;;
CAS-CO-2CA;alarm_sensor;2142;;;;
CAS-CO-2CA;alarm_fa;2143;;;;
CAS-CO-3CA;alarm_sensor;2144;;;;
CAS-CO-3CA;alarm_fa;2145;;;;
CAS-CO-4CA;alarm_sensor;2146;;;;
CAS-CO-4CA;alarm_fa;2147;;;;
CAS-CO-5CA;alarm_sensor;2148;;;;
CAS-CO-5CA;alarm_fa;2149;;;;
CAS-CO-6CA;alarm_sensor;2150;;;;
CAS-CO-6CA;alarm_fa;2151;;;;
CAS-CO-7CA;alarm_sensor;2152;;;;
CAS-CO-7CA;alarm_fa;2153;;;;
CAS-CO-8CA;alarm_sensor;2154;;;;
CAS-CO-8CA;alarm_fa;2155;;;;
CAS-CO-9CA;alarm_sensor;2156;;;;
CAS-CO-9CA;alarm_fa;2157;;;;
CAS-CO-10CA;alarm_sensor;2158;;;;
CAS-CO-10CA;alarm_fa;2159;;;;
CAS-CO-11CA;alarm_sensor;2160;;;;
CAS-CO-11CA;alarm_fa;2161;;;;
COR-CO-1MA;alarm_sensor;2162;;;;
COR-CO-1MA;alarm_fa;2163;;;;
COR-CO-2MA;alarm_sensor;2164;;;;
COR-CO-2MA;alarm_fa;2165;;;;
COR-CO-3MA;alarm_sensor;2166;;;;
COR-CO-3MA;alarm_fa;2167;;;;
COR-CO-4MA;alarm_sensor;2168;;;;
COR-CO-4MA;alarm_fa;2169;;;;
COR-CO-1CA;alarm_sensor;2170;;;;
COR-CO-1CA;alarm_fa;2171;;;;
COR-CO-2CA;alarm_sensor;2172;;;;
COR-CO-2CA;alarm_fa;2173;;;;
COR-CO-3CA;alarm_sensor;2174;;;;
COR-CO-3CA;alarm_fa;2175;;;;
COR-CO-4CA;alarm_sensor;2176;;;;
COR-CO-4CA;alarm_fa;2177;;;;
STM2-CO-1MA;alarm_sensor;2178;;;;
STM2-CO-1MA;alarm_fa;2179;;;;
STM2-CO-2MA;alarm_sensor;2180;;;;
STM2-CO-2MA;alarm_fa;2181;;;;
STM2-CO-3MA;alarm_sensor;2182;;;;
STM2-CO-3MA;alarm_fa;2183;;;;
STM2-CO-1CA;alarm_sensor;2184;;;;
STM2-CO-1CA;alarm_fa;2185;;;;
STM2-CO-2CA;alarm_sensor;2186;;;;
STM2-CO-2CA;alarm_fa;2187;;;;
STM2-CO-3CA;alarm_sensor;2188;;;;
STM2-CO-3CA;alarm_fa;2189;;;;
NG-CO-1MA;alarm_sensor;2190;;;;
NG-CO-1MA;alarm_fa;2191;;;;
NG-CO-2MA;alarm_sensor;2192;;;;
NG-CO-2MA;alarm_fa;2193;;;;
NG-CO-3MA;alarm_sensor;2194;;;;
NG-CO-3MA;alarm_fa;2195;;;;
NG-CO-4MA;alarm_sensor;2196;;;;
NG-CO-4MA;alarm_fa;2197;;;;
NG-CO-5MA;alarm_sensor;2198;;;;
NG-CO-5MA;alarm_fa;2199;;;;
NG-CO-6MA;alarm_sensor;2200;;;;
NG-CO-6MA;alarm_fa;2201;;;;
NG-CO-1CA;alarm_sensor;2202;;;;
NG-CO-1CA;alarm_fa;2203;;;;
NG-CO-2CA;alarm_sensor;2204;;;;
NG-CO-2CA;alarm_fa;2205;;;;
NG-CO-3CA;alarm_sensor;2206;;;;
NG-CO-3CA;alarm_fa;2207;;;;
NG-CO-4CA;alarm_sensor;2208;;;;
NG-CO-4CA;alarm_fa;2209;;;;
NG-CO-5CA;alarm_sensor;2210;;;;
NG-CO-5CA;alarm_fa;2211;;;;
NG-CO-6CA;alarm_sensor;2212;;;;
NG-CO-6CA;alarm_fa;2213;;;;
RESERVED;RESERVED;2214;;;;
RESERVED;RESERVED;2215;;;;
RESERVED;RESERVED;2216;;;;
RESERVED;RESERVED;2217;;;;
RESERVED;RESERVED;2218;;;;
RESERVED;RESERVED;2219;;;;
RESERVED;RESERVED;2220;;;;
RESERVED;RESERVED;2221;;;;
RV-NO-1CA;alarm_sensor;2222;;;;
RV-NO-1CA;alarm_fa;2223;;;;
RV-NO-1MA;alarm_sensor;2224;;;;
RV-NO-1MA;alarm_fa;2225;;;;
MM-NO-1CA;alarm_sensor;2226;;;;
MM-NO-1CA;alarm_fa;2227;;;;
MM-NO-2CA;alarm_sensor;2228;;;;
MM-NO-2CA;alarm_fa;2229;;;;
MM-NO-3CA;alarm_sensor;2230;;;;
MM-NO-3CA;alarm_fa;2231;;;;
MM-NO-1MA;alarm_sensor;2232;;;;
MM-NO-1MA;alarm_fa;2233;;;;
MM-NO-2MA;alarm_sensor;2234;;;;
MM-NO-2MA;alarm_fa;2235;;;;
MM-NO-3MA;alarm_sensor;2236;;;;
MM-NO-3MA;alarm_fa;2237;;;;
LQ-NO-1CA;alarm_sensor;2238;;;;
LQ-NO-1CA;alarm_fa;2239;;;;
LQ-NO-2CA;alarm_sensor;2240;;;;
LQ-NO-2CA;alarm_fa;2241;;;;
LQ-NO-3CA;alarm_sensor;2242;;;;
LQ-NO-3CA;alarm_fa;2243;;;;
LQ-NO-4CA;alarm_sensor;2244;;;;
LQ-NO-4CA;alarm_fa;2245;;;;
LQ-NO-5CA;alarm_sensor;2246;;;;
LQ-NO-5CA;alarm_fa;2247;;;;
LQ-NO-1MA;alarm_sensor;2248;;;;
LQ-NO-1MA;alarm_fa;2249;;;;
LQ-NO-2MA;alarm_sensor;2250;;;;
LQ-NO-2MA;alarm_fa;2251;;;;
LQ-NO-3MA;alarm_sensor;2252;;;;
LQ-NO-3MA;alarm_fa;2253;;;;
LQ-NO-4MA;alarm_sensor;2254;;;;
LQ-NO-4MA;alarm_fa;2255;;;;
CH-NO-1CA;alarm_sensor;2256;;;;
CH-NO-1CA;alarm_fa;2257;;;;
CH-NO-2CA;alarm_sensor;2258;;;;
CH-NO-2CA;alarm_fa;2259;;;;
CH-NO-3CA;alarm_sensor;2260;;;;
CH-NO-3CA;alarm_fa;2261;;;;
CH-NO-1MA;alarm_sensor;2262;;;;
CH-NO-1MA;alarm_fa;2263;;;;
CH-NO-2MA;alarm_sensor;2264;;;;
CH-NO-2MA;alarm_fa;2265;;;;
CH-NO-3MA;alarm_sensor;2266;;;;
CH-NO-3MA;alarm_fa;2267;;;;
CAS-NO-1MA;alarm_sensor;2268;;;;
CAS-NO-1MA;alarm_fa;2269;;;;
CAS-NO-2MA;alarm_sensor;2270;;;;
CAS-NO-2MA;alarm_fa;2271;;;;
CAS-NO-3MA;alarm_sensor;2272;;;;
CAS-NO-3MA;alarm_fa;2273;;;;
CAS-NO-4MA;alarm_sensor;2274;;;;
CAS-NO-4MA;alarm_fa;2275;;;;
CAS-NO-5MA;alarm_sensor;2276;;;;
CAS-NO-5MA;alarm_fa;2277;;;;
CAS-NO-1CA;alarm_sensor;2278;;;;
CAS-NO-1CA;alarm_fa;2279;;;;
CAS-NO-2CA;alarm_sensor;2280;;;;
CAS-NO-2CA;alarm_fa;2281;;;;
CAS-NO-3CA;alarm_sensor;2282;;;;
CAS-NO-3CA;alarm_fa;2283;;;;
CAS-NO-4CA;alarm_sensor;2284;;;;
CAS-NO-4CA;alarm_fa;2285;;;;
CAS-NO-5CA;alarm_sensor;2286;;;;
CAS-NO-5CA;alarm_fa;2287;;;;
COR-NO-1MA;alarm_sensor;2288;;;;
COR-NO-1MA;alarm_fa;2289;;;;
COR-NO-2MA;alarm_sensor;2290;;;;
COR-NO-2MA;alarm_fa;2291;;;;
COR-NO-3MA;alarm_sensor;2292;;;;
COR-NO-3MA;alarm_fa;2293;;;;
COR-NO-4MA;alarm_sensor;2294;;;;
COR-NO-4MA;alarm_fa;2295;;;;
COR-NO-1CA;alarm_sensor;2296;;;;
COR-NO-1CA;alarm_fa;2297;;;;
COR-NO-2CA;alarm_sensor;2298;;;;
COR-NO-2CA;alarm_fa;2299;;;;
COR-NO-3CA;alarm_sensor;2300;;;;
COR-NO-3CA;alarm_fa;2301;;;;
COR-NO-4CA;alarm_sensor;2302;;;;
COR-NO-4CA;alarm_fa;2303;;;;
STM2-NO-1MA;alarm_sensor;2304;;;;
STM2-NO-1MA;alarm_fa;2305;;;;
STM2-NO-2MA;alarm_sensor;2306;;;;
STM2-NO-2MA;alarm_fa;2307;;;;
STM2-NO-3MA;alarm_sensor;2308;;;;
STM2-NO-3MA;alarm_fa;2309;;;;
STM2-NO-1CA;alarm_sensor;2310;;;;
STM2-NO-1CA;alarm_fa;2311;;;;
STM2-NO-2CA;alarm_sensor;2312;;;;
STM2-NO-2CA;alarm_fa;2313;;;;
STM2-NO-3CA;alarm_sensor;2314;;;;
STM2-NO-3CA;alarm_fa;2315;;;;
NG-NO-1MA;alarm_sensor;2316;;;;
NG-NO-1MA;alarm_fa;2317;;;;
NG-NO-2MA;alarm_sensor;2318;;;;
NG-NO-2MA;alarm_fa;2319;;;;
NG-NO-3MA;alarm_sensor;2320;;;;
NG-NO-3MA;alarm_fa;2321;;;;
NG-NO-1CA;alarm_sensor;2322;;;;
NG-NO-1CA;alarm_fa;2323;;;;
NG-NO-2CA;alarm_sensor;2324;;;;
NG-NO-2CA;alarm_fa;2325;;;;
NG-NO-3CA;alarm_sensor;2326;;;;
NG-NO-3CA;alarm_fa;2327;;;;
RESERVED;RESERVED;2328;;;;
RESERVED;RESERVED;2329;;;;
RESERVED;RESERVED;2330;;;;
RESERVED;RESERVED;2331;;;;
RV-OPC-1CA;alarm_sensor;2332;;;;
RV-OPC-1CA;alarm_fa;2333;;;;
RV-OPC-1MA;alarm_sensor;2334;;;;
RV-OPC-1MA;alarm_fa;2335;;;;
MM-OPC-1CA;alarm_sensor;2336;;;;
MM-OPC-1CA;alarm_fa;2337;;;;
MM-OPC-2CA;alarm_sensor;2338;;;;
MM-OPC-2CA;alarm_fa;2339;;;;
MM-OPC-3CA;alarm_sensor;2340;;;;
MM-OPC-3CA;alarm_fa;2341;;;;
MM-OPC-1MA;alarm_sensor;2342;;;;
MM-OPC-1MA;alarm_fa;2343;;;;
MM-OPC-2MA;alarm_sensor;2344;;;;
MM-OPC-2MA;alarm_fa;2345;;;;
MM-OPC-3MA;alarm_sensor;2346;;;;
MM-OPC-3MA;alarm_fa;2347;;;;
LQ-OPC-1CA;alarm_sensor;2348;;;;
LQ-OPC-1CA;alarm_fa;2349;;;;
LQ-OPC-2CA;alarm_sensor;2350;;;;
LQ-OPC-2CA;alarm_fa;2351;;;;
LQ-OPC-3CA;alarm_sensor;2352;;;;
LQ-OPC-3CA;alarm_fa;2353;;;;
LQ-OPC-4CA;alarm_sensor;2354;;;;
LQ-OPC-4CA;alarm_fa;2355;;;;
LQ-OPC-5CA;alarm_sensor;2356;;;;
LQ-OPC-5CA;alarm_fa;2357;;;;
LQ-OPC-1MA;alarm_sensor;2358;;;;
LQ-OPC-1MA;alarm_fa;2359;;;;
LQ-OPC-2MA;alarm_sensor;2360;;;;
LQ-OPC-2MA;alarm_fa;2361;;;;
LQ-OPC-3MA;alarm_sensor;2362;;;;
LQ-OPC-3MA;alarm_fa;2363;;;;
LQ-OPC-4MA;alarm_sensor;2364;;;;
LQ-OPC-4MA;alarm_fa;2365;;;;
CH-OPC-1CA;alarm_sensor;2366;;;;
CH-OPC-1CA;alarm_fa;2367;;;;
CH-OPC-2CA;alarm_sensor;2368;;;;
CH-OPC-2CA;alarm_fa;2369;;;;
CH-OPC-3CA;alarm_sensor;2370;;;;
CH-OPC-3CA;alarm_fa;2371;;;;
CH-OPC-1MA;alarm_sensor;2372;;;;
CH-OPC-1MA;alarm_fa;2373;;;;
CH-OPC-2MA;alarm_sensor;2374;;;;
CH-OPC-2MA;alarm_fa;2375;;;;
CH-OPC-3MA;alarm_sensor;2376;;;;
CH-OPC-3MA;alarm_fa;2377;;;;
CAS-OPC-1MA;alarm_sensor;2378;;;;
CAS-OPC-1MA;alarm_fa;2379;;;;
CAS-OPC-2MA;alarm_sensor;2380;;;;
CAS-OPC-2MA;alarm_fa;2381;;;;
CAS-OPC-3MA;alarm_sensor;2382;;;;
CAS-OPC-3MA;alarm_fa;2383;;;;
CAS-OPC-4MA;alarm_sensor;2384;;;;
CAS-OPC-4MA;alarm_fa;2385;;;;
CAS-OPC-5MA;alarm_sensor;2386;;;;
CAS-OPC-5MA;alarm_fa;2387;;;;
CAS-OPC-1CA;alarm_sensor;2388;;;;
CAS-OPC-1CA;alarm_fa;2389;;;;
CAS-OPC-2CA;alarm_sensor;2390;;;;
CAS-OPC-2CA;alarm_fa;2391;;;;
CAS-OPC-3CA;alarm_sensor;2392;;;;
CAS-OPC-3CA;alarm_fa;2393;;;;
CAS-OPC-4CA;alarm_sensor;2394;;;;
CAS-OPC-4CA;alarm_fa;2395;;;;
CAS-OPC-5CA;alarm_sensor;2396;;;;
CAS-OPC-5CA;alarm_fa;2397;;;;
COR-OPC-1MA;alarm_sensor;2398;;;;
COR-OPC-1MA;alarm_fa;2399;;;;
COR-OPC-2MA;alarm_sensor;2400;;;;
COR-OPC-2MA;alarm_fa;2401;;;;
COR-OPC-3MA;alarm_sensor;2402;;;;
COR-OPC-3MA;alarm_fa;2403;;;;
COR-OPC-4MA;alarm_sensor;2404;;;;
COR-OPC-4MA;alarm_fa;2405;;;;
COR-OPC-1CA;alarm_sensor;2406;;;;
COR-OPC-1CA;alarm_fa;2407;;;;
COR-OPC-2CA;alarm_sensor;2408;;;;
COR-OPC-2CA;alarm_fa;2409;;;;
COR-OPC-3CA;alarm_sensor;2410;;;;
COR-OPC-3CA;alarm_fa;2411;;;;
COR-OPC-4CA;alarm_sensor;2412;;;;
COR-OPC-4CA;alarm_fa;2413;;;;
STM2-OPC-1MA;alarm_sensor;2414;;;;
STM2-OPC-1MA;alarm_fa;2415;;;;
STM2-OPC-2MA;alarm_sensor;2416;;;;
STM2-OPC-2MA;alarm_fa;2417;;;;
STM2-OPC-3MA;alarm_sensor;2418;;;;
STM2-OPC-3MA;alarm_fa;2419;;;;
STM2-OPC-1CA;alarm_sensor;2420;;;;
STM2-OPC-1CA;alarm_fa;2421;;;;
STM2-OPC-2CA;alarm_sensor;2422;;;;
STM2-OPC-2CA;alarm_fa;2423;;;;
STM2-OPC-3CA;alarm_sensor;2424;;;;
STM2-OPC-3CA;alarm_fa;2425;;;;
NG-OPC-1MA;alarm_sensor;2426;;;;
NG-OPC-1MA;alarm_fa;2427;;;;
NG-OPC-2MA;alarm_sensor;2428;;;;
NG-OPC-2MA;alarm_fa;2429;;;;
NG-OPC-3MA;alarm_sensor;2430;;;;
NG-OPC-3MA;alarm_fa;2431;;;;
NG-OPC-1CA;alarm_sensor;2432;;;;
NG-OPC-1CA;alarm_fa;2433;;;;
NG-OPC-2CA;alarm_sensor;2434;;;;
NG-OPC-2CA;alarm_fa;2435;;;;
NG-OPC-3CA;alarm_sensor;2436;;;;
NG-OPC-3CA;alarm_fa;2437;;;;
RESERVED;RESERVED;2438;;;;
RESERVED;RESERVED;2439;;;;
RESERVED;RESERVED;2440;;;;
RESERVED;RESERVED;2441;;;;
MM-CUAD-PRES-GAL-CA;alarm_emergency_button;2442;;;;
MM-CUAD-PRES-GAL-MA;alarm_emergency_button;2443;;;;
CH-CUAD-PRES-GAL-CA;alarm_emergency_button;2444;;;;
CH-CUAD-PRES-GAL-MA;alarm_emergency_button;2445;;;;
CAS-CUAD-PRES-GAL-1CA;alarm_emergency_button;2446;;;;
CAS-CUAD-PRES-GAL-1MA;alarm_emergency_button;2447;;;;
CAS-CUAD-PRES-GAL-2CA;alarm_emergency_button;2448;;;;
CAS-CUAD-PRES-GAL-2MA;alarm_emergency_button;2449;;;;
COR-CUAD-PRES-GAL-1MA;alarm_emergency_button;2450;;;;
COR-CUAD-PRES-GAL-1CA;alarm_emergency_button;2451;;;;
COR-CUAD-PRES-GAL-2MA;alarm_emergency_button;2452;;;;
COR-CUAD-PRES-GAL-2CA;alarm_emergency_button;2453;;;;
COR-CUAD-PRES-GAL-3MA;alarm_emergency_button;2454;;;;
COR-CUAD-PRES-GAL-3CA;alarm_emergency_button;2455;;;;
NG-CUAD-PRES-GAL-CA;alarm_emergency_button;2456;;;;
NG-CUAD-PRES-GAL-MA;alarm_emergency_button;2457;;;;
STM2-CUAD-PRES-GAL-CA;alarm_emergency_button;2458;;;;
STM2-CUAD-PRES-GAL-MA;alarm_emergency_button;2459;;;;
LQ-CUAD-PRES-GAL-CA;alarm_emergency_button;2460;;;;
LQ-CUAD-PRES-GAL-MA;alarm_emergency_button;2461;;;;
RESERVED;RESERVED;2462;;;;
RESERVED;RESERVED;2463;;;;
RESERVED;RESERVED;2464;;;;
RESERVED;RESERVED;2465;;;;
