element_type;id;alias
32;34;2E20-GAL7-1;
32;35;2E21-GAL8-1;
32;38;2E24-GAL010-1;
32;39;2E25-GAL011-1;
32;42;2E28-GAL012-1;
32;43;2E29-GAL013-1;
32;44;2E14-GAL1-2;
32;45;2E15-GAL2-2;
32;46;2E16-GAL3-2;
32;47;2E17-GAL4-2;
32;48;2E18-GAL5-2;
32;49;2E19-GAL6-2;
32;50;2E20-GAL7-2;
32;51;2E21-GAL8-2;
32;52;2E24-GAL010-2;
32;53;2E25-GAL011-2;
32;54;2E28-GAL012-2;
32;55;2E29-GAL013-2;
32;56;2E21-GAL9-1;
32;57;2E21-GAL9-2;
33;1;CT01-TR1-SE1;
33;2;CT02-TR1-SE2;
33;3;CT02-TR2-SE2;
33;4;CT02-TR3-SE2;
33;5;CT03-TR1-SE3;
33;6;CT04-TR1-SE4;
33;7;CT04-TR2-SE4;
33;8;CT04-TR3-SE4;
33;9;CT05-TR1-SE5;
33;10;CT05-TR2-SE5;
33;11;CT05-TR3-SE5;
33;12;CT06-TR1-SE6;
33;13;CT06-TR2-SE6;
33;14;CT06-TR3-SE6;
33;15;CT07-TR1-SE7;
33;16;CT07-TR2-SE7;
33;17;CT07-TR3-SE7;
33;18;CT08-TR1-SE8;
33;19;CT08-TR2-SE8;
33;20;CT08-TR3-SE8;
35;1;SENTINA_1;
35;2;SENTINA_2;
35;3;SENTINA_3;
35;4;SENTINA_4;
51;1;S1TS-ETD-001;
51;2;S1TN-ETD-002;
51;3;S1TS-ETD-002;
51;4;S1TN-ETD-001;
51;5;S1TS-ETD-003;
51;6;S2TN-ETD-004;
51;7;S2TN-ETD-003;
51;8;S2TS-ETD-004;
51;9;S2TN-ETD-002;
51;10;S2TS-ETD-005;
51;11;S2TN-ETD-001;
51;12;S2TS-ETD-006;
51;13;S2TN-ETD-008;
51;14;S2TS-ETD-001;
51;15;S2TN-ETD-007;
51;16;S2TS-ETD-002;
51;17;S2TN-ETD-006;
51;18;S2TS-ETD-003;
51;19;S2TN-ETD-005;
51;20;IVEN-ETD-001;
52;1;AVOITSDAI01;
52;2;AVOITSDAI02;
52;3;AVOITSDAI03;
52;4;AVOITSDAI04;
52;5;AVOITSDAI05;
52;6;AVOITSDAI06;
52;7;AVOITSDAI07;
52;8;AVOITSDAI08;
52;9;AVOITSDAI09;
53;01;IVEN-SEM-RR-BAR-001;
53;02;ICEO-SEM-RR-BAR-001;
53;03;ICEP-SEM-RR-BAR-001;
53;04;S1TS-SEM-RR-BAR-001;
53;05;S1TS-SEM-RR-BAR-002;
53;06;INKP-SEM-RR-BAR-001;
53;07;IVIP-SEM-RR-BAR-001;
53;08;IPRO-SEM-RR-BAR-001;
53;09;ICCO-SEM-RR-BAR-001;
53;10;ICCP-SEM-RR-BAR-001;
53;11;IBTO-SEM-RR-BAR-001;
55;01;Reset_tunel;
55;02;CT-1;
55;03;CT-2;
55;04;CT-3;
55;05;CT-4;
55;06;CT-5;
55;07;CT-6;
55;08;CT-7;
55;09;CT-8;
56;1;853.TFYA.1.SE1;
56;2;853.TUPS.1.SE1;
56;3;853.TFYA.1.SE2;
56;4;853.TUPS.1.SE2;
56;5;853.TFYA.1.SE3;
56;6;853.TUPS.1.SE3;
56;7;853.TFYA.1.SE4;
56;8;853.TUPS.1.SE4;
56;9;853.TFYA.1.SE5;
56;10;853.TUPS.1.SE5;
56;11;853.TFYA.1.SE6;
56;12;853.TUPS.1.SE6;
56;13;853.TFYA.1.SE7;
56;14;853.TUPS.1.SE7;
56;15;853.TFYA.1.SE8;
56;16;853.TFYA.1.SE8;
57;77;UF-S1TS-CAB-001;
57;78;UF-1E01-CAB-001;
57;79;UF-S1TS-CAB-002;
57;80;UF-S1TS-CAB-003;
57;81;UF-S1TS-CAB-004;
57;82;UF-1E02-CAB-001;
57;83;1ER1-ELE-001.PEVPres;
57;84;UF-SCNO-CAB-002;
57;85;UF-1ER1-CAB-001;
57;86;UF-SCNO-CAB-003;
57;87;1ER2-ELE-001.PEVPres;
57;88;CC.06;
57;89;UF-SCNO-CAB-004;
57;90;UF-1ER2-CAB-001;
57;91;UF-SCNO-CAB-005;
57;92;UF-SCNO-CAB-006;
57;93;1E03-ELE-001.PEVPres;
57;94;CC.02;
57;95;UF-SCNO-CAB-001;
57;96;UF-S1TS-CAB-005;
57;97;UF-S1TS-CAB-006;
57;98;UF-1E03-CAB-001;
57;99;UF-S1TS-CAB-007;
57;100;1E04-ELE-001.PEVPres;
57;102;UF-S1TS-CAB-008;
57;103;UF-1E04-CAB-001;
57;104;UF-S1TS-CAB-009;
57;105;1E05-ELE-001.PEVPres;
57;106;UF-S1TS-CAB-010;
57;107;UF-1E05-CAB-001;
57;108;UF-S1TS-CAB-011;
57;109;UF-S1TS-CAB-012;
57;110;1E06-ELE-001.PEVPres;
57;111;CC.04;
57;112;UF-S1TS-CAB-013;
57;113;UF-1E06-CAB-001;
57;114;UF-S1TS-CAB-014;
57;115;1ES4-ELE-002.PEVPres;
57;116;UF-S1TN-CAB-003;
57;117;UF-S1TS-CAB-026;
57;118;UF-S1TN-CAB-002;
57;119;UF-1ES4-CAB-001;
57;120;CC.08;
57;121;UF-1ES4-CAB-002;
57;122;UF-S1TN-CAB-001;
57;123;UF-S1TS-CAB-027;
57;124;2E28-ELE-002.PEVPres;
57;125;2E28-ELE-002.PEVPresb;
57;126;UF-2E28-CAB-001;
57;127;UF-2E28-CAB-002;
57;128;UF-S2TN-CAB-003;
57;129;UF-S2TN-CAB-004;
57;130;UF-S2TN-CAB-005;
57;131;UF-S2TS-CAB-046;
57;132;CC.37;
57;133;CC.38;
57;134;2E29-ELE-002.PEVPres;
57;135;2E29-ELE-002.PEVPresb;
57;136;UF-2E29-CAB-001;
57;137;UF-2E29-CAB-002;
57;138;UF-S2TN-CAB-001;
57;139;UF-S2TN-CAB-002;
57;140;UF-S2TS-CAB-047;
57;141;UF-S2TS-CAB-048;
57;142;CC.23;
57;143;UF-S2TS-CAB-049;
57;144;2E20-ELE-002.PEVPres;
57;145;2E20-ELE-002.PEVPresb;
57;146;UF-2E20-CAB-001;
57;147;UF-2E20-CAB-002;
57;148;UF-S2TN-CAB-014;
57;149;UF-S2TN-CAB-015;
57;150;UF-S2TS-CAB-035;
57;151;UF-S2TS-CAB-036;
57;152;CC.20;
57;153;2E21-ELE-002.PEVPres;
57;154;2E21-ELE-002.PEVPresb;
57;155;UF-2E21-CAB-001;
57;156;UF-2E21-CAB-002;
57;157;UF-S2TN-CAB-012;
57;158;UF-S2TN-CAB-013;
57;159;UF-S2TS-CAB-037;
57;160;UF-S2TS-CAB-038;
57;161;CC.33;
57;162;UF-SICO-CAB-001;
57;163;UF-SICO-CAB-002;
57;164;UF-SICO-CAB-003;
57;165;2E24-ELE-002.PEVPres;
57;166;2E24-ELE-002.PEVPresb;
57;167;UF-2E24-CAB-001;
57;168;UF-2E24-CAB-002;
57;169;UF-ICCP-AIM-001;
57;170;UF-ICCP-CAB-001;
57;171;UF-ICCP-CAB-002;
57;172;UF-ICCP-CAB-003;
57;173;CC.35;
57;174;UF-S2TN-CAB-009;
57;175;UF-S2TN-CAB-010;
57;176;UF-S2TS-CAB-041;
57;177;2E25-ELE-002.PEVPres;
57;178;2E25-ELE-002.PEVPresb;
57;179;UF-2E25-CAB-001;
57;180;UF-2E25-CAB-002;
57;181;UF-S2TN-CAB-007;
57;182;UF-S2TN-CAB-008;
57;183;UF-S2TS-CAB-042;
57;184;UF-S2TS-CAB-043;
57;186;1ES2-ELE-001.PEVPres;
57;187;UF-S1TS-CAB-021;
57;188;UF-1ES2-CAB-001;
57;189;UF-S1TS-CAB-022;
57;191;UF-SIGO-CAB-001;
57;192;UF-SIGO-CAB-002;
57;193;UF-S1TS-CAB-023;
57;194;UF-S1TN-CAB-005;
57;195;CC.07;
57;196;UF-1ES3-CAB-002;
57;197;UF-S1TS-CAB-024;
57;198;UF-1ES3-CAB-001;
57;199;UF-S1TN-CAB-004;
57;200;UF-S1TS-CAB-025;
57;201;2E22-ELE-002.PEVPres;
57;202;2E22-ELE-002.PEVPresb;
57;203;UF-2E22-CAB-001;
57;204;UF-2E22-CAB-002;
57;205;UF-S2TN-CAB-011;
57;206;UF-S2TS-CAB-039;
57;207;2E23-ELE-002.PEVPres;
57;208;2E23-ELE-002.PEVPresb;
57;209;UF-2E23-CAB-001;
57;210;UF-2E23-CAB-002;
57;211;UF-S2TS-CAB-040;
57;212;2E14-ELE-002.PEVPres;
57;213;2E14-ELE-002.PEVPresb;
57;214;UF-2E14-CAB-001;
57;215;UF-2E14-CAB-002;
57;216;UF-S2TN-CAB-026;
57;217;UF-S2TN-CAB-027;
57;218;UF-S2TS-CAB-023;
57;219;UF-S2TS-CAB-024;
57;220;2E15-ELE-002.PEVPres;
57;221;2E15-ELE-002.PEVPresb;
57;222;UF-2E15-CAB-001;
57;223;UF-2E15-CAB-002;
57;224;UF-S2TN-CAB-024;
57;225;UF-S2TN-CAB-025;
57;226;UF-S2TS-CAB-025;
57;227;UF-S2TS-CAB-026;
57;228;CC.17;
57;229;CC.18;
57;230;UF-SMPS-CAB-001;
57;231;UF-SMPS-CAB-002;
57;232;UF-SMPN-CAB-003;
57;233;UF-SMPN-CAB-004;
57;234;2E16-ELE-002.PEVPres;
57;235;2E16-ELE-002.PEVPresb;
57;236;UF-2E16-CAB-001;
57;237;UF-2E16-CAB-002;
57;238;UF-S2TN-CAB-022;
57;239;UF-S2TN-CAB-023;
57;240;UF-S2TS-CAB-027;
57;241;UF-S2TS-CAB-028;
57;242;CC.31;
57;243;2E19-ELE-002.PEVPres;
57;244;2E19-ELE-002.PEVPresb;
57;245;UF-2E19-CAB-001;
57;246;UF-2E19-CAB-002;
57;247;UF-S2TN-CAB-016;
57;248;UF-S2TN-CAB-017;
57;249;UF-S2TS-CAB-033;
57;250;UF-S2TS-CAB-034;
57;251;CC.19;
57;252;2E17-ELE-002.PEVPres;
57;253;2E17-ELE-002.PEVPresb;
57;254;UF-2E17-CAB-001;
57;255;UF-2E17-CAB-002;
57;256;UF-ICCO-AIM-001;
57;257;UF-ICCO-CAB-001;
57;258;UF-ICCO-CAB-002;
57;259;UF-S2TN-CAB-020;
57;260;UF-S2TN-CAB-021;
57;261;UF-S2TS-CAB-029;
57;262;UF-S2TS-CAB-030;
57;263;2E04-ELE-002.PEVPres;
57;264;UF-2E04-CAB-001;
57;265;UF-2E04-CAB-002;
57;266;UF-S2TN-CAB-045;
57;267;UF-S2TN-CAB-046;
57;268;UF-S2TS-CAB-003;
57;269;UF-S2TS-CAB-004;
57;270;2E05-ELE-002.PEVPres;
57;271;UF-2E05-CAB-001;
57;272;UF-2E05-CAB-002;
57;273;UF-S2TN-CAB-044;
57;274;UF-S2TS-CAB-005;
57;275;UF-S2TS-CAB-006;
57;276;UF-SVIP-CAB-001;
57;277;UF-SVIP-CAB-002;
57;278;2E06-ELE-002.PEVPres;
57;279;UF-2E06-CAB-001;
57;280;UF-2E06-CAB-002;
57;281;UF-S2TN-CAB-041;
57;282;UF-S2TN-CAB-042;
57;283;CC.27;
57;284;UF-S2TN-CAB-043;
57;285;UF-S2TS-CAB-007;
57;286;UF-S2TS-CAB-008;
57;287;2E07-ELE-002.PEVPres;
57;288;UF-2E07-CAB-001;
57;289;UF-2E07-CAB-002;
57;290;UF-INKO-CAB-001;
57;291;UF-INKO-CAB-002;
57;292;UF-IVIP-AIM-001;
57;293;CC.11;
57;294;CC.26;
57;295;UF-IVIP-CAB-001;
57;296;UF-IVIP-CAB-002;
57;297;UF-S2TN-CAB-039;
57;298;UF-S2TN-CAB-040;
57;299;UF-S2TS-CAB-009;
57;300;UF-S2TS-CAB-010;
57;301;UF-S2TS-CAB-011;
57;302;UF-S2TS-CAB-012;
57;320;2E08-ELE-002.PEVPres;
57;321;UF-2E08-CAB-001;
57;322;UF-2E08-CAB-002;
57;323;UF-S2TN-CAB-037;
57;324;UF-S2TN-CAB-038;
57;325;UF-S2TS-CAB-013;
57;326;2E09-ELE-002.PEVPres;
57;327;UF-2E09-CAB-001;
57;328;UF-2E09-CAB-002;
57;329;UF-INKP-AIM-001;
57;330;UF-INKP-CAB-001;
57;331;UF-INKP-CAB-002;
57;332;UF-INKP-CAB-003;
57;333;UF-INKP-CAB-004;
57;334;UF-INKP-CAB-005;
57;335;UF-INKP-CAB-006;
57;336;UF-INKP-CAB-007;
57;337;UF-S2TN-CAB-036;
57;338;UF-S2TS-CAB-014;
57;339;UF-SNKO-CAB-001;
57;340;UF-SNKO-CAB-002;
57;341;UF-SNKO-CAB-003;
57;342;UF-SNKO-CAB-004;
57;343;UF-SNKP-CAB-001;
57;344;UF-SNKP-CAB-002;
57;345;CC.12;
57;346;2E10-ELE-002.PEVPres;
57;347;UF-2E10-CAB-001;
57;348;UF-2E10-CAB-002;
57;349;UF-2E10-CAB-003;
57;350;UF-INCP-CAB-001;
57;351;UF-INCP-CAB-002;
57;352;UF-INCP-CAB-003;
57;353;UF-INCP-CAB-004;
57;354;UF-INCP-CAB-005;
57;355;CC.13;
57;356;CC.14;
57;357;UF-S2TN-CAB-034;
57;358;UF-S2TN-CAB-035;
57;359;UF-S2TS-CAB-015;
57;360;UF-S2TS-CAB-016;
57;361;UF-S2TS-CAB-017;
57;362;2E11-ELE-002.PEVPres;
57;363;UF-2E11-CAB-001;
57;364;UF-2E11-CAB-002;
57;365;UF-IPRO-AIM-001;
57;366;UF-IPRO-CAB-001;
57;367;UF-S2TN-CAB-032;
57;368;CC.15;
57;369;UF-S2TN-CAB-033;
57;370;UF-S2TS-CAB-018;
57;371;2E12-ELE-002.PEVPres;
57;372;UF-2E12-CAB-001;
57;373;UF-2E12-CAB-002;
57;374;UF-S2TN-CAB-030;
57;375;UF-S2TN-CAB-031;
57;376;CC.29;
57;377;UF-S2TS-CAB-019;
57;378;UF-S2TS-CAB-020;
57;379;UF-S2TS-CAB-021;
57;380;2E13-ELE-002.PEVPres;
57;381;UF-2E13-CAB-001;
57;382;UF-2E13-CAB-002;
57;383;UF-S2TN-CAB-028;
57;384;UF-S2TN-CAB-029;
57;385;UF-S2TS-CAB-022;
57;386;CC.16;
57;387;CC.30;
57;388;UF-SAPR-AIM-001;
57;389;UF-SAPR-CAB-001;
57;390;UF-SAPR-CAB-002;
57;391;UF-SMPN-CAB-001;
57;392;UF-SMPN-CAB-002;
57;394;CT01-RACK-COM.IntABIERTO;
57;395;CT01-RACK-MEGAF.IntABIERTO;
57;396;CT01-P110.IntABIERTO;
57;397;UF-1ES0-CAB-001;
57;398;UF-S1TS-AIM-001;
57;411;CT03-RACK-COM.IntABIERTO;
57;412;CT03-RACK-MEGAF.IntABIERTO;
57;413;CT03-P109.IntABIERTO;
57;414;CT03-P204.IntABIERTO;
57;415;CT03-RACK-RADIO.IntABIERTO;
57;417;CT02-RACK-RADIO.IntABIERTO;
57;418;CT02-RACK-COM.IntABIERTO;
57;419;CT02-RACK-MEGAF.IntABIERTO;
57;420;CC.03;
57;421;CT02-P203.IntABIERTO;
57;422;1ES1-ELE-001.PEVPres;
57;423;UF-1ES1-CAB-001;
57;424;UF-SAEB-CAB-001;
57;425;CC.05;
57;426;UF-SAEB-CAB-002;
57;427;UF-SAEB-AIM-001;
57;428;UF-S1TS-CAB-019;
57;429;UF-S1TS-CAB-020;
57;430;1E08-ELE-001.PEVPres;
57;431;UF-S1TS-CAB-017;
57;432;UF-1E08-CAB-001;
57;433;UF-S1TS-CAB-018;
57;434;1E07-ELE-001.PEVPres;
57;435;UF-S1TS-CAB-015;
57;436;UF-1E07-CAB-001;
57;437;UF-S1TS-CAB-016;
57;467;CT04-RACK-RADIO.IntABIERTO;
57;468;CT04-RACK-COM.IntABIERTO;
57;469;CT04-RACK-MEGAF.IntABIERTO;
57;470;CC.10;
57;471;CC.25;
57;472;CT04-P108.IntABIERTO;
57;473;CT04-P205.IntABIERTO;
57;474;CT04-P207.IntABIERTO;
57;475;2E03-ELE-002.PEVPres;
57;476;UF-2E03-CAB-001;
57;477;UF-2E03-CAB-002;
57;478;UF-S2TN-CAB-047;
57;479;UF-S2TN-CAB-048;
57;480;CC.09;
57;481;CC.24;
57;482;UF-S2TS-CAB-001;
57;483;UF-S2TS-CAB-002;
57;509;CT08-RACK-RADIO.IntABIERTO;
57;510;CT08-RACK-COM.IntABIERTO;
57;511;CT08-RACK-MEGAF.IntABIERTO;
57;512;CT08-P101.IntABIERTO;
57;513;CT08-P211.IntABIERTO;
57;542;CT06-RACK-RADIO.IntABIERTO;
57;543;CT06-RACK-COM.IntABIERTO;
57;544;CT06-RACK-MEGAF.IntABIERTO;
57;545;CT06-P208.IntABIERTO;
57;546;CT06-P102.IntABIERTO;
57;547;2E18-ELE-002.PEVPres;
57;548;2E18-ELE-002.PEVPresb;
57;549;UF-2E18-CAB-001;
57;550;UF-2E18-CAB-002;
57;551;UF-S2TN-CAB-018;
57;552;UF-S2TN-CAB-019;
57;553;UF-S2TS-CAB-031;
57;554;UF-S2TS-CAB-032;
57;555;CC.32;
57;587;CT07-RACK-RADIO.IntABIERTO;
57;588;CT07-RACK-COM.IntABIERTO;
57;589;CT07-RACK-MEGAF.IntABIERTO;
57;590;CT07-P209.IntABIERTO;
57;591;CT07-P210.IntABIERTO;
57;592;CT05-RACK-RADIO.IntABIERTO;
57;593;CT05-RACK-COM.IntABIERTO;
57;594;CT05-RACK-MEGAF.IntABIERTO;
57;595;CC.28;
57;596;CT05-P106.IntABIERTO;
57;597;CT05-P260.IntABIERTO;
57;598;CT05-P104.IntABIERTO;
57;599;CT05-P105.IntABIERTO;
57;601;CT01-CLI1-SE1;
57;602;CT01-CPF1-SE1;
57;603;CT02-CLI1-SE2;
57;604;CT02-CPF1-SE2;
57;605;CT02-CPF2-SE2;
57;606;CT02-CPF3-SE2;
57;607;CT03-CLI1-SE3;
57;608;CT03-CPF1-SE3;
57;609;CT04-CLI1-SE4;
57;610;CT04-CPF1-SE4;
57;611;CT04-CPF2-SE4;
57;612;CT05-CLI1-SE5;
57;613;CT05-CPF1-SE5;
57;614;CT05-CPF2-SE5;
57;615;CT05-CPF3-SE5;
57;616;CT06-CLI1-SE6;
57;617;CT06-CPF1-SE6;
57;618;CT06-CPF2-SE6;
57;619;CT06-CPF3-SE6;
57;620;CT07-CLI1-SE7;
57;621;CT07-CPF1-SE7;
57;622;CT07-CPF2-SE7;
57;623;CT07-CPF3-SE7;
57;624;CT08-CLI1-SE8;
57;625;CT08-CPF1-SE8;
57;626;CT08-CPF2-SE8;
57;627;CT08-CPF3-SE8;
58;1;CT01-CCI-001.Z1PUL1;
58;2;CT01-CCI-001.Z3PUL1;
58;3;CT02-CCI-001.Z2PUL1;
58;4;CT02-CCI-001.Z3PUL1;
58;5;CT03-CCI-001.Z1PUL2;
58;6;CT03-CCI-001.Z3PUL1;
58;7;CT03-CCI-001.Z1PUL1;
58;8;CT04-CCI-001.Z1PUL1;
58;9;CT04-CCI-001.Z2PUL1;
58;10;CT04-CCI-001.Z2PUL2;
58;11;CT04-CCI-001.Z2PUL3;
58;12;CT05-CCI-001.Z2PUL2;
58;13;CT05-CCI-001.Z2PUL3;
58;14;CT05-CCI-001.Z2PUL1;
58;15;CT05-CCI-001.Z2PUL4;
58;16;CT06-CCI-001.Z5PUL1;
58;17;CT06-CCI-001.Z3PUL1;
58;18;CT06-CCI-001.Z2PUL1;
58;19;CT06-CCI-001.Z1PUL1;
58;20;CT07-CCI-001.Z2PUL2;
58;21;CT07-CCI-001.Z1PUL1;
58;22;CT07-CCI-001.Z2PUL1;
58;23;CT08-CCI-001.Z1PUL1;
58;24;CT08-CCI-001.Z3PUL1;
58;25;CT08-CCI-001.Z4PUL2;
59;1;CT01-CCI-001.Z1DO1;
59;2;CT01-CCI-001.Z3DO1;
59;3;CT01-CCI-001.Z2DT1;
59;4;CT02-CCI-001.Z2DO2;
59;5;CT02-CCI-001.Z2DO4;
59;6;CT02-CCI-001.Z2DO1;
59;7;CT02-CCI-001.Z2DO3;
59;8;CT02-CCI-001.Z2DO6;
59;9;CT02-CCI-001.Z2DO5;
59;10;CT02-CCI-001.Z1DO1;
59;11;CT02-CCI-001.Z1DO2;
59;12;CT02-CCI-001.Z3DO2;
59;13;CT02-CCI-001.Z3DO1;
59;14;CT02-CCI-001.Z3DT2;
59;15;CT02-CCI-001.Z3DO3;
59;16;CT02-CCI-001.Z3DO4;
59;17;CT02-CCI-001.Z3DT1;
59;18;CT03-CCI-001.Z2DO1;
59;19;CT03-CCI-001.Z1DO4;
59;20;CT03-CCI-001.Z1DO3;
59;21;CT03-CCI-001.Z3DT2;
59;22;CT03-CCI-001.Z3DT1;
59;23;CT03-CCI-001.Z1DO2;
59;24;CT03-CCI-001.Z1DO1;
59;25;CT04-CCI-001.Z1DO1;
59;26;CT04-CCI-001.Z2DO1;
59;27;CT04-CCI-001.Z2DO2;
59;28;CT04-CCI-001.Z2DO3;
59;29;CT04-CCI-001.Z2DO4;
59;30;CT04-CCI-001.Z3DT1;
59;31;CT04-CCI-001.Z3DT2;
59;32;CT05-CCI-001.Z2DO4;
59;33;CT05-CCI-001.Z2DO5;
59;34;CT05-CCI-001.Z2DO6;
59;35;CT05-CCI-001.Z2DO3;
59;36;CT05-CCI-001.Z2DO7;
59;37;CT05-CCI-001.Z2DO2;
59;38;CT05-CCI-001.Z2DO1;
59;39;CT05-CCI-001.Z2DO8;
59;40;CT05-CCI-001.Z1DO1;
59;41;CT05-CCI-001.Z1DO2;
59;42;CT05-CCI-001.Z1DO3;
59;43;CT05-CCI-001.Z1DO4;
59;44;CT05-CCI-001.Z3DT1;
59;45;CT05-CCI-001.Z3DT2;
59;46;CT06-CCI-001.Z5DT1;
59;47;CT06-CCI-001.Z5DO1;
59;48;CT06-CCI-001.Z4DT2;
59;49;CT06-CCI-001.Z4DT1;
59;50;CT06-CCI-001.Z3DO1;
59;51;CT06-CCI-001.Z2DO3;
59;52;CT06-CCI-001.Z2DO2;
59;53;CT06-CCI-001.Z2DO1;
59;54;CT06-CCI-001.Z1DO1;
59;55;CT07-CCI-001.Z3DT1;
59;56;CT07-CCI-001.Z3DT2;
59;57;CT07-CCI-001.Z2DO3;
59;58;CT07-CCI-001.Z2DO4;
59;59;CT07-CCI-001.Z2DO2;
59;60;CT07-CCI-001.Z2DO1;
59;61;CT07-CCI-001.Z1DO2;
59;62;CT07-CCI-001.Z1DO1;
59;63;CT08-CCI-001.Z1DO1;
59;64;CT08-CCI-001.Z1DO2;
59;65;CT08-CCI-001.Z2DT1;
59;66;CT08-CCI-001.Z2DT2;
59;67;CT08-CCI-001.Z3DO1;
59;68;CT08-CCI-001.Z3DO2;
59;69;CT08-CCI-001.Z3DO3;
59;70;CT08-CCI-001.Z3DO4;
59;71;CT08-CCI-001.Z4DO7;
60;1;CT01-CCI-001.Z1SIR1;
60;2;CT01-CCI-001.Z3SIR1;
60;3;CT02-CCI-001.Z2SIR1;
60;4;CT02-CCI-001.Z2SIR2;
60;5;CT02-CCI-001.Z1SIR1;
60;6;CT02-CCI-001.Z3SIR1;
60;7;CT02-CCI-001.Z3SIR2;
60;9;CT03-CCI-001.Z1SIR2;
60;10;CT03-CCI-001.Z2SIR1;
60;11;CT03-CCI-001.Z3SIR1;
60;12;CT03-CCI-001.Z1SIR1;
60;13;CT04-CCI-001.Z1SIR1;
60;14;CT04-CCI-001.Z2SIR1;
60;15;CT04-CCI-001.Z2SIR2;
60;16;CT04-CCI-001.Z2SIR3;
60;17;CT04-CCI-001.Z2SIR4;
60;18;CT05-CCI-001.Z2SIR2;
60;19;CT05-CCI-001.Z2SIR3;
60;20;CT05-CCI-001.Z3SIR1;
60;21;CT05-CCI-001.Z2SIR4;
60;22;CT05-CCI-001.Z2SIR1;
60;23;CT05-CCI-001.Z1SIR1;
60;24;CT06-CCI-001.Z5SIR1;
60;25;CT06-CCI-001.Z4SIR1;
60;26;CT06-CCI-001.Z3SIR1;
60;27;CT06-CCI-001.Z2SIR2;
60;28;CT06-CCI-001.Z2SIR1;
60;29;CT06-CCI-001.Z1SIR1;
60;30;CT07-CCI-001.Z3SIR1;
60;31;CT07-CCI-001.Z2SIR2;
60;32;CT07-CCI-001.Z2SIR1;
60;33;CT07-CCI-001.Z1SIR1;
60;34;CT08-CCI-001.Z1SIR1;
60;35;CT08-CCI-001.Z2SIR1;
60;36;CT08-CCI-001.Z3SIR1;
60;37;CT08-CCI-001.Z4SIR1;
61;1;CT01-CCI-001;
61;2;CT02-CCI-001;
61;3;CT03-CCI-001;
61;4;CT04-CCI-001;
61;5;CT05-CCI-001;
61;6;CT06-CCI-001;
61;7;CT07-CCI-001;
61;8;CT08-CCI-001;
65;1;CT01-UPS-001;
65;2;CT02-UPS-001;
65;3;CT03-UPS-001;
65;4;CT01-UPS-001;
65;5;CT05-UPS-001;
65;6;CT06-UPS-001;
65;7;CT07-UPS-001;
65;8;CT08-UPS-001;
66;01;S1TS-ANE-001;
66;02;S1TS-ANE-002;
66;03;SCNO-ANE-001;
66;04;SCNO-ANE-002;
66;05;S1TS-ANE-003;
66;06;S1TS-ANE-004;
66;07;S1TS-ANE-005;
66;08;S2TN-ANE-001;
66;09;S2TN-ANE-002;
66;10;S2TS-ANE-001;
66;11;S2TS-ANE-002;
66;12;S2TN-ANE-003;
66;13;S2TS-ANE-004;
66;14;S2TN-ANE-005;
66;15;S2TN-ANE-006;
66;16;S2TS-ANE-005;
66;17;S2TN-ANE-007;
66;18;S2TS-ANE-006;
66;19;S2TS-ANE-007;
66;20;S2TN-ANE-008;
66;21;S2TS-ANE-008;
66;22;S2TN-ANE-009;
66;23;S2TS-ANE-009;
66;24;S2TN-ANE-010;
66;25;S2TS-ANE-010;
70;01;CT02-TFYA-001;
70;02;CT02-TUPS-001;
70;03;CT01-TFYA-001;
70;04;CT01-TUPS-001;
70;05;CT02-TD1-001;
70;06;CT02-TD1-002;
70;07;CT02-TCCMP-001;
70;08;CT02-TCCMP-002;
70;09;CT03-TFYA-001;
70;10;CT03-TUPS-001;
70;11;CT04-TD1-001;
70;12;CT04-TD1-002;
70;13;CT04-TCCMP-001;
70;14;CT04-TCCMP-002;
70;15;CT04-TFYA-001;
70;16;CT04-TUPS-001;
70;17;CT05-TD1-001;
70;18;CT05-TD1-002;
70;19;CT05-TCCMP-001;
70;20;CT05-TCCMP-002;
70;21;CT05-TFYA-001;
70;22;CT05-TUPS-001;
70;23;CT06-TD1-001;
70;24;CT06-TD1-002;
70;25;CT06-TCCMP-001;
70;26;CT06-TCCMP-002;
70;27;CT06-TFYA-001;
70;28;CT06-TUPS-001;
70;29;CT07-TD1-001;
70;30;CT07-TD1-002;
70;31;CT07-TCCMP-001;
70;32;CT07-TCCMP-002;
70;33;CT07-TFYA-001;
70;34;CT07-TUPS-001;
70;35;CT08-TD1-001;
70;36;CT08-TD1-002;
70;37;CT08-TCCMP-001;
70;38;CT08-TCCMP-002;
70;39;CT08-TFYA-001;
70;40;CT08-TUPS-001;
71;01;SAEB-CLV-001;
71;02;SCNO-CLV-001;
71;03;SAEB-CLV-002;
71;04;SAEB-CLV-003;
71;05;SCNO-CLV-002;
71;06;SCNO-CLV-003;
71;07;SCNO-CLV-004;
71;08;SCNO-CLV-005;
71;09;S1TS-CLV-001;
71;10;S1TS-CLV-002;
71;11;S1TS-CLV-003;
71;12;S1TS-CLV-004;
71;13;S1TS-CLV-005;
71;14;S1TS-CLV-006;
71;15;SIGO-CLV-001;
71;16;S1TS-CLV-007;
71;17;S1TS-CLV-008;
71;18;S1TS-CLV-009;
71;19;S1TS-CLV-010;
71;20;S1TS-CLV-011;
71;21;S1TS-CLV-012;
71;22;S1TS-CLV-013;
71;23;S1TS-CLV-014;
71;24;S1TS-CLV-015;
71;25;S1TS-CLV-016;
